Invoice Number,Total Charged
X02216836,5934.87
232448338,12975.13
553425258,7349.62
P23044311,953.09
593491929,7735.26
546888803,1407.47
193809202,45105.81999999999
N43483850,27898.44
X46864487,12117.4
I51637491,21378.61
776247075,25463.2
Q68888781,1707.4
53600593,7839.44
Z77483213,54612.59
691492616,17647.57
452116846,11129.180000000002
M64165710,17030.910000000003
918693047,2526.25
F91898593,8406.52
714164096,15510.399999999998
673716081,4326.592139795426
R46300420,6977.2300000000005
R97219142,6979.15
E61526007,9840.22
P22116705,7761.79
575123919,7575.43
512586511,14946.13
174448044,2447.27
T42252332,2357.51
225925053,14574.1
429266715,6861.26
E85345871,13423.501675653957
D32559928,16099.330000000002
164716509,19616.18
S50143488,16376.49
511896830,37945.1
522021059,29271.58
232768967,41421.57
678119739,9523.28
N44115124,2816.31
451867864,5983.290000000001
Q44052627,14131.438970071551
92607599,18591.95
395639394,12506.36
L07947540,2178.32
L58792337,35934.719999999994
902155184,8166.85
U00785519,4382.06
O67555933,9430.07
H88238345,7965.32
J30090585,12366.1
960952653,11710.84
640313402,3270.89
O43838141,17158.07
S65911358,9523.28
U84333794,18022.58
K24145918,16820.89
F45597044,15097.84
U74002171,7224.94
451007558,35225.52999999999
357956242,15674.54
405092073,21630.05
C62058822,1506.37
T25347129,18865.96
E85262120,14022.38
C51965521,9105.86
39657945,9523.28
394126029,11884.15
162210144,3195.38
354383853,39506.11
111564885,18923.4
714636135,14576.37
F80184533,7484.5
741547617,13297.88
441360782,6713.85
128547283,30651.09
F48268438,14036.12
235810975,9523.28
H23771133,9523.28
V03541083,16304.69
986973581,67129.94
186463875,9523.28
H43624650,12789.84
U01657255,6412.01
V23719222,1462.2
B05142083,6571.73
A29949589,6134.2300000000005
S19371094,19216.06
L88918804,8579.670000000002
R19404815,11355.33
52163757,25121.35
V24110965,41373.43
G03897009,20474.81
363593736,6992.2
559686238,6966.14
898398860,8067.219999999999
519055436,3883.68
290731784,5500.66
O61843062,15069.584705053863
U81229442,12427.64
384099366,10821.309999999998
J46529341,2197.75
53224297,8274.214141275655
T07681678,14031.47
795796917,8212.619999999999
L75330347,2678.6
I71942069,11987.820000000002
S65918357,20708.73
A97480508,9197.0
G50531993,11830.16
851604117,12741.8
N68213268,1642.86
L77997506,2570.4100000000003
Q14795350,5306.700000000001
570998771,21333.73
P47122915,1103.55
A00249746,4247.219999999999
161488303,9449.49
F18880903,14702.28
581414264,16559.32
F84005486,21725.68
I18837936,34815.39
344334935,817.78
362710676,20545.71
62883289,6087.07
W52985098,46513.72
818225879,7212.25
376506466,11046.27
145774620,10278.1
B21757567,10426.3
944173973,10293.74
Y92458532,9523.28
R08658286,10967.73
521793104,1570.96
836053929,7902.67
738003294,12228.51
P35712219,7397.800000000001
479129384,9446.13
784638692,21740.14
113763508,13243.72
408816892,16115.43
Y52574533,1931.24
328519619,19066.64
W82315673,5552.784445524787
B66178586,9523.28
X28596278,15070.35
B59755666,27944.15
343065236,4968.94
99913669,7794.89
M81482480,11603.62
281443829,3414.1100000000006
773674009,4380.75
E27659101,10010.68
150706777,7120.15
519142644,5253.49
286448858,14086.46
B18291166,2553.6000000000004
375058935,6079.27
C85999941,8434.980000000001
517954397,3114.72
653098973,6964.961
793349563,3199.49
N26691459,1378.5100000000002
L21059397,6973.690000000001
S49853981,40265.62
177791916,14923.51
449309921,10937.31
636699708,15479.29
435701825,12910.91
I45317436,2030.92
782855819,5652.1
65721686,8113.089999999999
H21019115,1248.4
E90804859,1680.35
G77201038,15399.43
Z86093956,2623.91
L86107682,23593.0
V53423277,2368.6199999999994
A03412847,31421.79
907149663,47194.46
B54419463,15130.76
U30410000,7118.63
577801695,9039.4
307979288,15082.16
662982729,3740.51
899645703,11633.420000000002
O45785142,2748.53
145666318,19714.43
D73570165,5951.71
206403062,6654.7
4381862,9220.0
676168887,6004.39
448430821,25969.04
477952472,18643.0
81322049,10681.21
55707011,10834.35
W70540068,4374.82
T06112905,12743.11
410059937,16732.83
208163846,13156.62
90104040,13589.410000000002
C23144830,14330.0
83610109,3260.54
225980812,4351.860000000001
X66217046,22264.11
926690002,13338.580000000002
A09744935,19281.36
448851947,8871.28
G54456227,4357.93
M59698579,5461.77
529830511,6951.09
488866080,8093.200000000002
X12147454,11909.55
437648733,14060.69
43086509,8039.903862911455
J93362812,3713.49
U62030365,1300.26
Z35284157,3529.01
C42261717,5588.17
F02275911,9523.28
60231356,15786.22
S07677083,861.0699999999999
822168803,2763.79
T60818420,1850.84
T33156149,7100.53
165376049,4329.14
R70746433,1258.21
514449655,3873.49
137059816,5490.0
587319943,28107.11
Z64756955,6592.89
474584829,10999.27
422675770,6176.06
852253698,4411.030000000001
H74326216,2124.35
O35146646,541.32
894046203,890.8100000000001
G84438704,857.79
880049344,631.44
X23232773,3065.46
Z77962795,3283.1500000000005
H19447753,8890.550000000001
Y87399339,19784.65
U03155817,7379.16
524170827,3217.7000000000003
820422566,13832.12
A24045022,4568.41
I65231814,4070.97
75284043,3052.1400000000003
R88321801,8873.740000000002
W28227949,15514.804831438616
933026431,15255.54
660152206,3021.79
563204586,7623.69
K91147438,4203.889999999999
734420390,1331.0
B11959201,7814.549999999999
921153026,2899.59
915765520,3820.23
O44472994,24857.33
687710420,7563.019999999999
Z64474394,2306.7700000000004
B54476634,2525.0
64400561,25034.27
909599227,6800.1
P54393825,2934.66
R58660596,24565.5
D92644985,1269.57
825982014,14931.610000000002
126142380,23694.45
925438666,17293.43
S80935546,5322.69
H96517414,2051.0
164519485,6534.25
323319734,8384.29
132083585,503.05
480211137,7154.39
585664121,19349.761543219967
16513904,8567.2
D84197054,3271.21
576635078,13509.44
D80723764,29203.17
994745507,3199.36
G87374014,4569.209999999999
V39041986,14370.6
170788860,4178.95
S57628718,3450.42
O91066564,13749.72
659570239,31419.54
791990171,7166.69
V77225763,9523.28
694837376,21271.83
M35874996,13787.240000000002
770273897,25591.960478569505
113855806,6152.0
576702011,11838.459999999995
324571666,11393.009999999998
B01767586,3063.8200000000006
B15223983,6876.66
964680049,8842.439999999999
I16029326,10600.26
411152791,15287.12
N41126663,529.83
197577614,14590.36
776796220,1727.11
732263141,897.0999999999999
C85711854,9047.55
459768935,7261.360000000001
508410134,2109.55
D40256373,11151.2
534279787,13559.31
788417176,16313.35
996852644,27627.61
209574105,5801.77
999737086,2735.3
93250096,9076.635606497126
327721783,14428.48
P70387270,12028.44
G50178413,95.23
G03534688,4563.6900000000005
451707004,220.83
185454239,3989.98
Q39111078,877.6500000000001
S47151677,3595.2200000000003
K08509687,7116.860000000001
379042725,2125.78
V53170326,13931.47
O45593744,4094.02
S34451846,18342.02
M83467134,5865.16
A45515316,4104.45
40653342,11818.34
W04439351,696.7199999999999
Y82941122,6059.9800000000005
907591010,7080.580000000001
22052404,36413.67
M66526268,9523.28
732582766,2210.65
158885457,2357.35
266838774,15074.18
T84166905,19626.77
666311532,9523.28
348295838,4539.79
L38217784,952.59
Y75615048,5445.28
593668792,11740.178393453993
E65180589,9717.38
724933333,3812.07
T58934868,17202.760000000002
841993105,396.82
E01530768,31238.58
Q79502856,13213.070000000002
Q03136495,2003.85
38894370,6767.97
503100954,6533.89
X36178019,5265.78
781748143,869.8
862157287,855.84
695023065,3333.69
3137120,6466.31
T28003081,1297.83
57663275,1209.32
E67751677,22334.86
X41006031,7394.679999999999
776742755,5149.83
L72419257,20263.19
W29237910,5161.3
W72877232,9794.29
W14875862,13879.97
W50934906,3779.210000000001
971738311,2414.82
672310954,1543.6099999999997
M01513070,2215.07
348648467,6136.299999999999
Y13643294,33470.44
V54731405,8143.589999999999
509587225,6052.26
P58105476,16644.940000000002
H26824308,19463.49
867601538,21366.48
C65156774,2954.6800000000003
694674219,4922.52
Z01950171,4959.34
Y11790636,16291.55
H49091391,583.92
Z64707636,14793.52
J89506573,1551.78
505276870,2780.33
319397707,5340.83
293463957,3926.19
107817089,11920.832198981712
B72701060,3881.2
I57188493,8278.5
B65290076,5276.97
100275718,14627.17
U10944876,2786.8
383021442,9523.28
A45241783,4466.610000000001
709714539,1115.84
292871081,9523.28
O70176191,1682.9599999999998
298269159,3487.08
239394600,13642.75
I06660648,10193.78
494321159,15543.23
367139428,1084.58
482146060,24319.31
Q38481939,10576.84
752946349,1154.38
W46065450,3482.94
830678109,4187.51
Q10642068,13666.009999999998
V36795833,4116.26
152829266,694.0899999999999
R49702624,921.54
C23230784,9523.28
U90937469,20151.2
541789888,20407.08
790816451,918.14
372688426,20256.21
298103465,19578.989999999994
F96608585,5364.3
128720180,6869.24
F60450257,890.4300000000001
770267265,5630.25
M33464357,25371.6
384394173,15916.79
R02922455,27303.15
O21989884,442.73
965340784,3284.71
F70735310,2678.09
K50768791,4200.820000000001
T45016859,30113.71
X65269186,11121.830000000002
U20990012,6590.32
B08118914,25818.39
198133089,17416.129999999997
Z98873133,941.51
459267486,4226.1
783980587,2491.99
W04782571,6593.009999999999
M02892416,9523.28
65912996,4407.5
806177539,2749.94
409558434,23687.35
J70240852,14938.43
O11692485,33554.39
826738566,1082.54
765044127,5518.04
587775521,11290.08
782236555,527.05
N53892630,37145.93
S22458664,2140.62
M13030866,4831.95
990004210,4625.82
R63237145,17895.46
429122259,1333.16
F41225993,3142.82
Q11468655,3779.77
J64684453,7483.38
D91722726,9523.28
H26308788,1879.18
Y03879613,5581.549999999998
362398461,357.05
369608828,22050.25
104771149,8610.36
G57486217,17356.260000000002
749580847,17647.469999999998
E28421804,2134.35
376460532,31484.07
T65458971,8306.58096732801
426166094,13604.244169566531
803406548,4547.379999999999
P16141516,9523.28
520623411,9203.660000000002
T50951470,12562.28
629918696,11584.11
623616248,18555.82
140672787,4879.040000000001
H42217427,14811.63
651635507,7748.194461869947
756147643,2989.6
225260028,8403.74
R62821099,1441.91
88988850,10757.62
647657877,9523.28
S91286880,27695.39
Z51804833,1296.32
947580451,29217.369999999995
Z28845253,4608.97
P05680415,9523.28
I95909465,2116.08
240508609,5323.93
W13031205,10503.05
150189843,5226.44
S44517272,4101.89
893058370,11938.350000000002
72295211,7739.610000000001
27381087,24240.14
W49663398,24091.33
L07486659,291.17
E94430278,11736.2
678737119,10867.16
I01423194,5499.99
449176938,27819.05
L05612205,5891.72
68615974,5940.82717019437
696635813,9409.96
X38735866,7640.12
R27647305,32176.04
108558649,6469.08
92837314,20197.43
X23685717,9773.41
F03569997,1811.47
I87257508,99.28
65030409,9523.28
A38925387,8025.53
Q89140887,12325.344356718624
E85694419,9314.324912324251
A30886607,3480.4500000000003
A25149617,23492.84
697949824,18795.6
982562081,17013.420000000002
260607762,621.06
476443001,6199.74
258549536,9523.28
821272450,6220.599999999999
211954223,6974.88
534354770,13216.65
678265162,2219.4
I73104882,4908.400000000001
H09393623,5555.37
831462481,5524.98
X46712766,7542.240000000001
146071997,2348.17
205740048,13930.75
P19069451,4171.02
430616458,1112.77
194742039,3933.65
70626190,10910.8
E88322537,1515.6
714099860,8559.551281865426
728333367,5458.82
L75757705,4686.77
305064237,2927.02
H20986659,8518.13
489525958,13798.97
C02470130,22690.79
635297101,2156.11
D22060729,18782.17
E20231302,14166.42
706809543,11666.94395966106
O19142401,1350.26
A04325133,9318.41
563350501,11895.18
85220825,17752.0
Z84160504,5386.849999999999
922016267,4023.9
287199671,8015.6
Q25134632,14875.76
Y23291618,5387.31
C49887351,3631.19
D46182680,9374.07
N07198733,2434.4
6656077,16243.35
287018688,8173.7
706736314,7018.41
881512766,4640.650000000001
C36586644,5774.23
Z90419439,7102.15
784595427,3327.77
830544790,5844.4
E50335453,7835.089999999999
979822123,9523.28
B63759086,9169.22
C15695617,6009.87
550735973,16775.96
70483972,4916.63
834663911,8573.06
M06237111,5970.02
534743764,11349.81
O33884519,7879.030000000001
468534462,30952.550000000003
213367534,2684.04
M48282196,6354.726993468046
645507317,6257.14
840405142,6160.56
N22349988,9190.339999999998
K61640568,10261.09
686187704,15359.92
498312298,11366.59
G70614219,12294.28
B77824010,14668.62
520521300,3810.41
B82444038,16376.67
F54035893,694.28
S13147900,26796.740000000005
X77373522,15585.27
761418607,12806.11
D44311259,14746.23
215092390,4042.980000000001
114035751,10397.44
928318346,3944.14
866501987,3948.08
32682613,10252.2
542989772,901.19
661765959,3027.59
G04515223,17648.04
E60135608,13406.41
S19388474,20836.360000000004
520260634,19655.500000000004
T99752916,5533.45
833207276,16826.48
A79624853,36223.97
W04541305,7082.099999999999
I10423155,8872.19
T73745102,23920.4
958002316,29268.19
761579307,22647.3
B23309625,3776.39
J46595597,9523.28
Z74444472,3964.56
376922889,3209.78
471622089,17562.27
690025627,10827.740000000002
U99768596,366.42
951426799,17240.379999999997
C21209062,274.78000000000003
W00372955,5716.599999999999
Q25973352,2467.92
T45208500,16473.16
T18503666,1434.1
M30091262,8542.08
411948068,5776.12
451881367,1203.04
M66669041,2950.3500000000004
38271542,1595.3900000000003
304880650,16473.37
315496209,5157.04
422689206,5078.3
J52775964,9523.28
B22969154,9265.36
O28816190,7133.900000000001
788914318,10267.2
752470592,9505.89
I42923088,5984.52
R79852306,9499.49
171162946,21076.82
552419425,8954.45
M29920763,5902.24
955680149,7235.860000000001
754447815,2313.09
E22080521,29824.78
B95428661,6707.670000000001
J17263481,1589.8
P31716945,17588.52
J13490358,15165.41
M70815891,1904.93
542102116,1129.91
854744622,6181.55
Z81750984,3815.63
103158869,30915.37
507830432,24768.35
246158189,17737.09
W47291443,4729.5
216599951,2562.89
238787994,5722.82
D63073345,7259.85
340715243,5019.15
33794946,11764.54
E82022066,9523.28
A95880073,19861.230000000003
K61669167,5386.2
829083516,9523.28
A10159643,3381.32
L85969620,10093.82
800484743,10956.08
326469930,6245.950000000001
436724302,2509.7200000000003
L70056959,8172.52
518524439,4788.12
19345219,16390.15
O85773396,23971.56
Y47600395,15237.03
894315195,6987.59
860469632,5730.499999999999
H17555257,4607.45
861308315,24146.57
323804886,7503.52
T56434348,5148.55
Y47208092,9523.28
S16153927,11934.12
H00072768,10764.04
R64693344,10646.01
862115473,22828.62
199847388,25104.8
313467621,2947.7200000000003
Z66499771,507.16
D78343015,7287.56
471942952,168179.05275428944
F39879093,592.26
E78873935,19573.09
C92151357,6209.200000000001
R88682178,9005.62
J76726488,4600.549999999999
829317761,17509.84
K22779370,42009.87
U16802423,5204.009999999999
Y69230510,4302.95
629776850,4117.75
575863551,21327.88
J80075577,11227.210000000005
542267229,6621.07
224614201,3377.95
765597506,36219.39
927664827,8081.620000000001
112905996,9801.55
I46909048,5089.9800000000005
956731573,1982.0
N25818680,13409.979999999998
706604020,18078.83
365455027,8749.59
U50566528,9766.46
R87952337,5600.78
726740032,4933.55
I41593924,3209.7500000000005
716630221,40737.06999999999
748567589,23106.75
P66537230,9641.48
928428385,18473.32
P92258486,6270.59
470848288,5002.63
103195645,3011.73
Y83207919,8075.29
M51209002,31866.11
534913997,28477.9
T28865074,3780.67
477466584,5908.62
26674588,40941.21000000001
U76823017,8798823.688508939
577034426,7630.110000000001
E68346393,16861.44
O54083004,25800.26
670942574,41155.45999999999
936442873,1673.75
E57432439,483.38
G39689842,5925.049999999999
323114895,27287.29
542833877,3704.55
D17332877,41609.48
P90206919,12745.65
285491315,615.48
M16381370,9523.28
913872371,1860.16
308079119,13505.56
F96941623,2508.4700000000003
V04667274,51105.75000000001
142922581,9226.570000000002
W23332034,35334.89
G05017774,5507.68
907773166,3050.15
J84103907,4039.79
B72064543,4411.99
M21320084,25671.24
E68598625,807.8
544982202,11731.908201566384
G32469938,9406.35
V19492297,20324.78
274780274,1324.02
471335695,13963.9
36205018,7430.064790980527
L76107395,5036.639999999999
436317094,4787.889999999999
H94969919,11880.81
N95881643,5436.959999999999
620267509,23058.01
591044735,1408.06
Z53030873,15456.771586809607
I28468531,11556.06
119276149,7223.66
C90163677,16775.2
384378455,3445.8700000000003
774525671,6169.050000000001
274533210,680.62
A76617415,31078.500000000004
927178962,6189.19
V15638894,16598.18
E57409202,9021.52
A19981871,1618.9399999999998
590658070,8587.81
D31544557,14648.629999999996
713819061,18572.300000000003
G27819432,3070.08
K98369683,5570.63
X02968929,4397.290000000001
I08699109,2899.66
691326969,7014.76
855607396,836.76
L89899979,3180.18
722490959,4245.0
H12439905,6651.120000000001
D50906343,18640.21
794741707,7462.73
373196303,3118.76
Y93683200,3753.150000000001
318826790,1225.6
F68013836,1100.85
709567127,50416.89000000001
V43054367,20857.76
T79468680,2467.63
V67052110,7204.52
K99586837,16348.97
J51478637,21461.37
92644058,10047.829999999998
929806250,2998.26
410833718,39035.12000000001
V27438965,9830.03
911445926,8480.16
K80703567,4214.04
B40269649,6229.47
437664977,16149.21
L38948535,925.05
M79005900,8339.039999999999
S12558267,11676.44
293070921,10648.22
955383196,4416.049999999999
102754380,22022.28
710757702,7534.5
G88398263,9222.21
J60029545,15660.32
F04520640,9793.48
V62445710,9790.669999999998
A80339112,6505.65
876570516,16953.73
T06883156,6503.74
40611596,11300.56
525234466,78774.59
960843979,5257.639999999999
Y10211393,10238.27
421574587,18252.99
691291675,26667.4
H15851216,9523.28
558743308,12758.88
F88552381,5684.51
667416357,5620.9
X15019404,16075.56
451893541,6674.400000000001
D79916479,15339.037755916337
901726564,2483.85
76822269,32982.55
519367422,4793.01
A25738306,7804.2
R52852767,6984.54
E50001868,15276.31
760173368,701.4
196134327,4074.8
309922890,362.62
Z36196073,3641.1
113077016,1660.0300000000002
G32784617,13457.438286118222
94806177,4352.37
X99469658,1303.4
110143589,8794.17
M08171826,4387.86
527479174,25387.18
708845909,4942.61
48598560,7031.33
444588303,6927.28
20810311,5133.56
E01179930,16772.84
109849880,7637.070000000001
666765159,3690.7
681943361,11966.18
569092426,12783.1
387145214,1797.35
326804952,5637.93
T10866529,6441.24
Y49676981,3720.45
V67133304,25053.23
530060088,9088.169999999998
680168692,5614.030000000001
967009590,10833.19
884982756,5609.56
E32693610,14051.330000000002
281288969,4268.02
N22303935,7666.620000000001
U69723074,10946.55
S52913000,5614.139999999999
352069077,24855.49
E83098063,2166.13
110777999,17195.02
T98964922,14554.740000000002
670239054,10666.39
Y88188176,3919.84
F59988723,26630.2
894159620,15834.167270877506
14977365,603.7900000000001
R49022919,7792.309999999999
392535148,2220.27
Q29492761,4837.799999999999
Q06435158,32907.380000000005
U58122448,2806.4500000000003
224580788,14350.259822021055
54200104,11173.14
597096689,30639.74
P97694126,173.20000000000002
828292148,4777.71
745054892,4383.83
150510160,9429.26
702508540,56524.48
Z93108114,5126.45
U80854431,24074.93
B44955381,1506.79
T36686361,2238.8300000000004
559781718,1174.02
Q39232982,8419.65
267722441,458.29
357431837,12804.76
H70809806,11472.62
C48133058,10902.98
B00089478,7500.62
A82411165,7033.96
J60537611,3672.45
E83484044,32513.17
337815190,838.39
977302246,7016.68
I33920521,7816.22
T65252359,20248.98
Y88141003,12706.85
994646405,9523.28
I90752480,5226.860000000001
668846072,17034.85
D94395298,6004.099999999999
Y52726458,1606.12
823365301,309.2
P60152321,13889.74
10363057,6079.56
144762465,13397.374077476063
D38123989,17018.27
819184415,16844.11
385421956,8081.07
753972475,5024.789999999999
L92583898,12296.21
D46104792,2755.7200000000003
996258340,2048.96
V92791061,9523.28
Q50857120,1018.66
328853099,24389.610000000004
P82160729,23058.68
242887122,4486.59
597772269,7680.77
146771645,23092.57
X77359891,3481.1500000000005
264297243,27195.33
871568454,2276.6600000000003
Z43114384,11393.54
551481487,468.1599999999999
F72888679,12382.179999999997
36361995,6243.829999999999
144768643,4434.96
558609254,17919.49
W76879204,5549.38
596731837,4139.62
125353120,4553.449999999999
423136657,16307.75
Y50665689,22702.57
J58167525,31149.63
782084225,6823.050000000001
66675656,1996.4
478681606,6242.120000000001
X21711068,17985.17
282840512,7312.29
Q79929264,7125.05
650522022,27316.52
140714444,3105.63
S74581644,4096.25
J80946077,4550.75
79528865,5407.277846914583
409834793,12567.61
657982836,5195.620000000001
Y79228383,6351.200000000001
G25981004,8527.42
506635743,19662.27
B51602628,16437.12
S21772379,1077.24
K91382839,3496.33
U06517521,5261.41
888944560,20558.16
R92195026,3043.04
426928130,31297.82
F78593435,9841.86
632291813,3654.37
D61670945,20735.78
L49652390,7305.55
V46800900,2182.23
T41700819,2306.48
846460543,24547.9
W46365009,3156.6681798364875
X11461734,1136.17
795818745,9523.28
K74439513,5367.74
H85024639,1616.87
415062570,15093.9
G62035436,11365.9
507872800,28756.77
I50083966,19494.6
751903852,5267.320000000001
798959608,7905.01
214304587,5822.439999999999
85663827,31997.31
M56431417,9608.070000000002
U12112104,160820.56415972125
F27509109,2383.57
525317529,13985.17
721064728,3334.85
V35523050,6255.2
412605672,21055.8023552002
224543460,24024.12
723589265,12563.02
S54099454,18660.480000000003
408177360,29261.96
80001070,3326.4
518790014,4086.03
976716782,26092.92
519254721,14665.13
Q66560888,6627.72
F01578128,18931.9
344464350,1641.7700000000002
B97810330,4992.63
748392350,5287.740000000001
383591109,16153.52
R78723944,7986.639999999999
763701837,3961.2
Z79352495,19413.329999999994
G37315727,25628.11
913208500,7908.69
E80160209,8901.94
W75699108,23626.54
H89647466,12688.33
474191539,8806.12
E88775957,7196.84
370017239,4881.900000000001
181119966,1808.59
783352020,15049.92
218251360,7858.36
Q56821210,1308.41
642963273,2355.21
741751190,2059.91
560650080,19045.4
382844658,13244.989999999998
B86323417,12983.56
G05907977,5480.179999999999
916640805,9523.28
X68640370,33572.87
X68515541,29026.75
909375179,20923.16
659607245,5555.289999999999
A00066322,4644.91
N97044011,12447.009999999997
D51741863,297.24
I92301857,17433.69
429756724,5448.95
951035909,8438.46
651130555,14054.99
938076405,11021.8
683604475,3786.59
847162250,7783.368275302921
W26711707,4642.21
S92247609,448.74
K83473774,355.41
689882407,7688.24
G45932989,6643.889999999999
139218007,7158.870000000001
365509591,9169.83
P36214558,13896.74
575286618,1120.23
114550476,3040.22
C73646866,10839.65
Z16494857,31823.09
P82183629,18302.65
102866230,12331.03
F06663103,18112.88
X73389710,3317.25
Q92008664,17772.12
I02667561,8164.44
499992471,6736.860000000001
371931447,16918.370000000003
A42894315,3991.940000000001
M11923208,523.23
121180772,25373.310000000005
913633839,8360.83
380315064,7440.37
R28137163,4946.41
539904453,7310.09
233299770,14174.419999999998
R79734731,4084.72
P63961112,19587.51
Y45623673,23120.070000000003
912753563,8168.63
161670961,729.52
H29886704,7351.89
840194253,16739.419999999995
F34156922,4524.83
T22709912,40128.5
E76737581,18950.01
757022859,6356.459999999999
F35907052,3817.0300000000007
789579050,7748.61
A42393386,4618.679999999999
J14218773,2341.77
585326157,7506.269999999999
2748135,4244.01
262528584,2593.8899999999994
555656752,7735.1
P94475825,10906.08
986216041,21733.53
241429767,8153.709999999999
C36373371,23942.1
922203118,8783.2
491710046,8745.220000000001
U05703590,11166.57
716552299,24018.04
U22563764,3544.23
251040643,1375.4900000000002
917362860,12979.29
S52825938,11196.72
D82967659,25800.469999999998
O16527068,3913.27
I66789760,6522.82
I98552266,7172.149999999999
366146288,10394.919999999998
956981611,8997.86
521044149,9523.28
H43105700,9523.28
696544424,6186.209999999999
D03293235,15651.77
W71399558,396.35
896204951,56461.3
S32176715,6827.009999999998
244889988,2257.5199999999995
A14954249,7443.66
730398280,20863.25
303952546,16994.9
158743664,1712.0
S92210718,37489.8
V12526854,15928.274516045754
116207468,25446.82
Y54553032,21613.710000000003
465528405,17137.42
159804635,5919.25
G53676063,5758.030000000001
J01817921,265.98
K42932702,535.55
494853948,2796.92
702119743,3144.03
100965464,3358.87
I88875979,1195.84
62699403,9863.14
178806717,4656.9
514599571,6922.74
R22449162,10016.44
310805530,5775.450000000001
I36936177,6227.31
544927798,2266.9
207579590,27252.16
69706138,6936.36
213042844,24709.55
278624616,6147.9800000000005
933001441,7162.19
R47845657,4403.8
O36376526,24363.08
95289840,6324.29
R00840804,2748.53
230058635,18639.390000000003
D59294753,22550.03
L76474610,20831.69
643467761,4728.03
A21243188,9818.71
K93397833,6905.43
483462374,1648.28
C58181484,9029.29
165788165,9608.63
J23826768,9523.28
427130483,3837.74
88882090,30462.47
969613421,3888.880000000001
851968897,22314.81
L87338768,16077.56
X75336285,9868.3
370763638,14404.92
326233976,8150.205607153986
H65737283,13070.4
C55481425,2241.61
F99280763,7767.9
B87730207,12218.830000000002
77595268,18854.01
694467772,4765.179999999999
651737503,8467.9
680770209,7606.05
T87493513,9523.28
N44813274,1047.78
350137708,16700.949999999997
30748334,1814.11
16911713,2246.78
42048821,1045.51
H64939410,9674.62
D08595889,11509.256011391202
396372737,5098.54
794690754,4845.96
I85957266,3153.8
H48008862,14818.747346172177
632475558,5581.92
B88689431,6202.130000000001
244147509,11717.07
B23015290,19802.02
D66686651,18082.71
667423600,7772.41
M81303258,354.36000000000007
668924333,4114.46
773467940,12093.72
783471490,942.11
11966415,18722.32226131482
V32136412,19473.77
Z90951082,6232.16
G62333133,9772.82
C28302880,25445.200000000004
A78226532,3452.87
564826580,28143.17
6196755,4136.29
V13672925,4195.93
869086685,6845.02
K77968866,12535.529999999995
545857892,3033.26
462197382,22113.88
900708070,26230.03
Q95519601,4463.03
313854161,16135.15
873661096,9885.48
O85939856,3460.07
825923877,7106.04
166552282,2202.41
572987283,9297.7
B75556932,22545.03
X45165532,3422.07
C13212189,3058.0
V41495615,216.81
360528593,2927.35
D73551453,1286.9299999999998
708497379,9523.28
Q51601992,13953.58
760656624,5108.139999999999
J92116559,2332.8900000000003
489122112,6825.55
M17467811,10658.94
42899194,7793.52
L31347178,9727.61
S96386981,654.96
D38145877,15858.56
W31487107,1193.25
J55679315,295.27000000000004
H83512768,14457.000000000002
A44443535,1826.81
38666948,1211.65
J17932694,17896.989999999998
748221525,10661.2
F39119263,7489.059999999999
G97333168,37554.75
675715547,8365.93
U56792463,5390.37
X05711269,3328.99
120715985,4434.06
S04212023,33210.1
U14417026,3641.230000000001
768622890,11769.45
629483525,4370.650000000001
470857192,10093.05
D75199939,11545.46
603332482,13825.68
W97406401,662.9900000000001
Q69216395,3576.04
105621261,983.0
V44844814,2257.73
H28453265,5785.040000000001
790217033,7841.99
520129213,2371.0000000000005
582738678,2012.78
J01983977,266.63
D22598878,12849.820000000002
645832814,3675.6
G02593868,7571.01
K62260084,22061.279999999995
924961921,4475.95
W78923196,6187.25
Z46411386,1578.02
K81931953,22074.03
883717188,5717.629999999999
K27932927,18817.94
731936661,10922.999999999998
618474335,2492.84
Q81824528,2385.29
R06256351,11920.94
D28829243,26228.6
400498219,8594.049999999997
O99929814,7339.639999999999
327989079,5046.95
I83007507,8279.61
646380853,398.25
J67614025,9523.28
691813784,1074.73
593699049,25015.95
B41092167,9523.28
441965702,18500.04
648831555,3379.58
A16619771,10280.08
864456917,4531.169999999999
258387074,8560.41
D57783906,8041.959999999999
E18659647,16728.190000000002
698521455,4838.15
822246444,2726.05
P13508667,7596.67
917959072,4734.249999999999
C87055472,3514.87
397318163,6380.17
L70827529,5910.45
R96084107,8778.49
990232501,17919.39
909179766,22181.25
654216333,1420.34
779059160,17863.690000000002
G73373140,4380.6900000000005
O21135658,25415.17
274601479,5492.27
T36991021,2266.0
S31246435,3653.2199999999993
487805713,19544.62
M79498315,9523.28
R87456622,7353.809999999999
E99813478,17222.58
C09544356,6076.72
32862200,16926.48
D67366416,6219.83
150134530,17072.21
880518239,27045.84
897780924,5122.669999999999
V13964845,1084.84
155957482,26406.04
E64738311,13257.3
88244369,19962.14
S70086573,16435.04
Z80543506,3381.4700000000003
A03628247,41989.61000000001
90345005,7154.48
831438513,1208.99
H17128744,3584.8299999999995
639630819,3442.37
D51241335,20486.98
R36184524,9433.86
997740529,8839.730000000001
18454074,9948.08
L42131001,10436.29
G03911584,811.74
K57715498,7253.95
U87388067,5835.59
394202891,18103.14
H15169554,10499.64
D15882049,9523.28
912181060,11929.06
471422922,9403.35
